location	distance	lucky_number
sx7fv7	86.98583137	0
sxk3ph	24.02927719	0
sxk3qc	23.17856282	0
sxkdr7	14.67069296	0
sxk988	15.47663805	0
sx7ckf	87.40132487	0
sxk9rt	14.65619587	0
sxkc0d	21.83838477	0
sxk6x0	23.28446047	0
sxk8yn	18.85366823	0
sxkbkm	40.7293972	0
sxkdh3	3.652668757	1493
sxk3g2	33.32969191	870
sxk6gf	36.66055472	400
sxkd1u	10.80854145	0
sxk1fu	64.60294513	0
sxkdre	15.37007953	0
sxk6sg	31.35451355	1364
sx7cwp	82.16079415	0
sxkbff	31.28142182	0
sxk9c4	12.09772534	0
sxk38y	42.6084084	0
sxk9hu	14.18869497	0
sxk1rq	48.6991962	0
sxk3w0	24.1110906	0
sxk3p6	24.04856122	1244
sx7cwv	79.45130485	759
sxk9j9	16.5423581	0
sxk3xc	17.78563448	0
sxk99x	10.53183549	154
sxkcd3	22.85959926	0
sxk9me	10.7881151	323
sxk3yf	20.38440046	939
sxkbsm	37.50840859	0
sxk9w8	10.61272334	409
sxk9rc	16.89869433	0
sxk9n0	17.70692701	403
sxkbk0	42.27480516	1616
sxk6es	35.74415107	0
sxkdqn	13.22120812	0
sxk1wf	50.18329789	0
sxk8zm	21.388428	0
sxk98f	14.13031539	0
sxk92v	15.58336862	0
sxk365	39.15312642	0
sxk396	41.03392379	426
sxk98r	15.0506382	0
sxk3xt	17.99554983	0
sxk409	72.96892229	0
sx7fr8	76.94972265	0
sxk3w2	23.22744781	0
sx7fmm	85.51937852	1431
sxk9k2	11.63587667	1093
sxkf24	16.48616643	1244
sxk9qd	13.25164809	0
sxk384	45.60516559	0
sxk3hs	31.96324962	1189
sxk3sv	27.99609865	0
sxk3jg	28.21175873	73
sxk8zn	20.39575208	0
sxk1tg	53.78810493	781
sxk96w	10.31722349	542
sxkbj9	49.19368726	0
sxkbgb	34.92140461	533
sxk3p4	24.76703273	540
sxk9qr	10.34390434	0
sxk983	16.06760757	0
sxk6q5	25.10041354	0
sxk407	73.9533342	368
sx7cmw	84.3755372	0
sxk9jv	14.52370675	0
sxk99r	11.42990053	355
sxk33t	40.66246163	0
sxkbj9	49.19368726	0
sxk9dr	7.870352679	236
sxk6xc	21.41191677	723
sxk377	34.70881795	0
sxk6nq	23.19770417	0
sxk3bp	45.31028871	0
sxk37r	34.09355018	739
sxk9pu	19.03652905	0
sxkc0d	21.83838477	1297
sxk9hg	14.79573248	551
sxk91u	16.8892693	0
sxk3rr	19.94590911	0
sxkbhs	45.33040159	0
sxk9n7	16.39598169	0
sxk9m1	11.34133546	1046
sxk96z	9.26474959	0
sxk9qp	9.717821092	0
sxkc31	20.61380577	1628
sxk8ze	22.91255	0
sxkd7c	8.761333853	0
sx7fw5	83.32688185	1274
sxk1wh	52.81481264	0
sxk9ny	15.76445243	330
sxkb85	28.07028735	0
sxk3pc	23.07393007	1503
sxk1td	54.76659112	1550
sx7fr5	78.97798578	1328
sxk3gq	33.31942038	0
sxk9hr	12.24732113	0
sxk3bc	42.51008529	0
sxk1te	54.70606761	0
sxk1se	58.37910817	400
sxk3fd	36.04534402	0
sxkbgk	31.97013645	0
sxkbg6	32.71239741	0
sxk66k	38.3636794	0
sxkbkw	40.98747818	0
sxk6eu	34.9141006	0
sxk8xx	25.03630281	1324
sxk3qx	22.53979885	979
sxk40m	74.03783126	0
sxk91w	16.4419431	895
sxk97j	9.787096682	0
sxk9jp	12.53338689	153
sxkc21	17.60787205	1032
sxkb6g	37.86607778	0
sxk3wz	20.52561173	0
sxkbvg	40.07130987	0
sxkcdh	21.53058475	0
sxkc44	26.07648896	184
sxk96d	12.3049723	1499
sxkc60	24.10236728	581
sxkbkz	41.27354947	0
sxk8z6	22.98314271	1438
sxkdku	10.52216756	113
sxk3sv	27.99609865	0
sxkbdq	31.60225006	854
sxk9b6	14.85912568	0
sxk97p	8.734886467	0
sxkbft	29.40124301	688
sxk967	12.32842894	0
sxk3zr	18.68630697	1601
sxk3xp	19.61098848	615
sx7ghd	90.68238912	0
sxkb7b	41.65735385	0
sxk3rn	21.03031819	0
sxk9rq	13.55044575	224
sxk99n	12.46848343	0
sxk9rd	15.80113234	187
sxkbe4	35.29005751	0
sxk9hm	13.47021613	1077
sxk8z4	22.55729024	0
sxk9jj	13.73087096	0
sxk9q6	12.7019721	0
sxk1wh	52.81481264	0
sxkd1u	10.80854145	1105
sxk3r8	21.11801834	0
sxk1w1	53.00218808	116
sxk3p6	24.04856122	792
sxk6p9	17.97973383	766
sx7cv0	85.82658017	0
sxk9er	4.518982571	245
sxk9m7	10.43647849	0
sxk3w3	23.0564497	0
sxk9e8	7.328120147	0
sxkdsf	14.15343247	0
sxk9q0	13.25686319	0
sxkb8h	27.5384534	0
sxk3rg	19.3629644	772
sxk3jg	28.21175873	1414
sxk9t5	5.585105465	0
sxk9n3	17.50054725	0
sxk4jh	56.5554593	830
sx7ghb	89.48540402	0
sxkcfd	22.94356428	0
sxk9jn	13.13154258	0
sxk8z9	23.96675068	208
sxk1b9	72.91246703	830
sxkbmk	43.87303481	0
sxkb9f	32.21181192	920
sxkc29	19.08092604	152
sxkb74	38.92520337	1192
sxkb3x	33.11577608	1011
sxk9w7	8.773907949	0
sxkbbf	26.08341608	27
sxk9qs	12.31352719	0
sxk66w	37.83204782	267
sxk93g	13.52678541	0
sxhzvq	49.91737004	0
sxkb6g	37.86607778	0
sxkc4x	26.0160202	0
sxk4hg	57.41952539	0
sxk3t9	25.73283986	0
sx7ckf	87.40132487	428
sxk9d6	9.293875804	0
sxk901	22.41508678	0
sxk1w1	53.00218808	763
sxkb98	32.62014225	0
sxk61q	41.17699201	0
sxkdkv	11.12566816	0
sxk66x	38.02256349	1407
sx7fmn	86.50886231	0
sxk675	35.54063569	477
sxk91r	16.57489492	0
sxk6k7	31.1394544	55
sxk9hy	12.97586783	0
sxk915	19.0293751	73
sxk3sk	29.90734076	731
sxk9b3	14.89816092	0
sxk3w1	23.94633035	23
sxkd5x	7.860735759	0
sxkbsk	37.89147499	804
sxk6db	37.35591705	18
sxkbgp	30.15065855	814
sxk3s8	29.46217691	0
sxkd42	8.066731877	0
sxk3qw	22.74750977	0
sxk9nu	16.77728358	0
sxk4h1	60.09170916	375
sxk9ny	15.76445243	0
sxk1rn	49.60894469	0
sxkf1v	21.06298191	0
sxk6xd	22.51206102	0
sxkc83	15.87898858	0
sxk97r	8.274099199	0
sxk66w	37.83204782	0
sxk3p6	24.04856122	0
sxk33f	40.20207915	0
sxkbbd	25.50949463	1588
sxk4rx	48.61492902	1224
sxkcuc	31.2541961	0
sxkc0b	23.35548465	0
sxk6x6	23.23854833	0
sxkc51	29.47094249	833
sxk1rn	49.60894469	1048
sxk93t	13.36122822	0
sxk9jh	14.3312249	0
sx7ckf	87.40132487	0
sxk9qq	10.78747137	0
sxk6nv	21.2584274	0
sx7fqk	81.7918871	1626
sxk99d	11.63502065	204
sxkc3b	23.29901955	104
sxk6mf	25.72823055	1594
sxkc20	17.99745395	223
sxk3m2	28.41457575	0
sxk90k	20.47159197	187
sxk3c7	40.64555232	0
sxkbsb	40.87633201	466
sxkbu7	35.34522715	519
sxk9dx	7.001008099	0
sxk1dw	65.61014618	564
sx7chk	89.75664429	0
sxkc06	21.19023721	1365
sxk93r	13.36996041	0
sxk1b9	72.91246703	0
sxk9jg	15.66473607	124
sxk3t4	27.39605616	0
sxkbfu	30.50461073	0
sxkf2c	18.55754422	1416
sxkb9v	30.80295887	0
sxk9mq	8.736353322	0
sxk9zn	10.19570661	0
sxkd1m	12.71231751	0
sxk4pr	48.54797121	1290
sxkb8f	30.03400755	1447
sxkbkt	41.40163719	0
sx7ckf	87.40132487	1117
sxk8yb	23.28189651	1557
sxk4pr	48.54797121	0
sxk3z4	19.46337903	0
sxk9r5	14.03109455	115
sxk67h	35.7121239	288
sxk60q	44.81585021	1053
sxk8xm	25.71213389	0
sxk367	38.26112286	68
sxk967	12.32842894	0
sx7cwv	79.45130485	32
sxkd1q	13.01625301	0
sxk91w	16.4419431	0
sxk9x0	12.09325444	1218
sxkdsb	12.9406583	0
sxkdm0	8.365921585	1334
sxk99b	11.50456048	0
sxkbbe	25.027778	0
sxk9m6	11.01276779	0
sxk3xe	18.28670514	0
sxk35r	35.48236673	398
sxk4pg	46.41535859	0
sxk680	46.99623462	0
sxk9ns	16.29425183	1001
sxk3kb	30.106676	739
sxkc2b	20.18745145	0
sxkbbd	25.50949463	0
sxk6g7	38.55348922	0
sxk8xw	25.57623492	1444
sxkbd0	33.7443535	0
sxk9eh	6.376668252	848
sxk6pe	18.26595023	1261
sxkf1t	20.18311939	0
sxk96m	11.37999906	0
sxk4px	47.63772713	0
sx7cv1	85.81197598	1493
sxkbft	29.40124301	0
sxk3nx	24.58116634	0
sxkde1	14.23475415	1431
sxkc21	17.60787205	218
sxk6t1	29.97815256	0
sxk6mw	27.52503441	0
sxk6sg	31.35451355	814
sxk3w6	22.9005064	498
sxkb6q	35.27704998	0
sxk91r	16.57489492	0
sxkdkc	8.718329247	513
sxk3g3	33.29992227	0
sxk3ze	17.60952172	0
sxk9ch	12.09494079	0
sxk3z2	18.62558036	260
sxkbue	36.11692972	836
sxk97p	8.734886467	275
sxk93m	14.08055293	0
sxk9w9	10.234798	0
sxk3m4	28.79177397	1600
sxkc41	26.44069534	0
sxk972	12.23739814	0
sxk960	14.35174409	0
sxk60q	44.81585021	0
sxk4xb	47.8825884	0
sxk3g4	34.20268133	760
sxk1gg	60.91718075	0
sxk983	16.06760757	0
sxk9q5	11.67952382	0
sxk3w8	22.34689338	1489
sxk9jn	13.13154258	795
sxkb98	32.62014225	1219
sxk93v	12.66818734	383
sxk3kd	30.5184303	416
sxk1g4	63.68725326	1305
sxk9hg	14.79573248	161
sxkc5n	27.93399711	0
sx7fqs	80.87863917	0
sxk3e6	33.74126417	0
sxkbhs	45.33040159	619
sx7fw6	82.31770373	0
sxk37c	33.33063443	1552
sxk6wu	25.44347069	1558
sx7fqx	81.12442663	0
sxk66k	38.3636794	0
sxk9qv	12.5186112	0
sxkbgg	33.82451699	0
sxkcu9	30.3334259	0
sxk3c6	40.6521155	0
sxk9kh	9.246457125	579
sxk9gc	2.307033181	0
sxk9d6	9.293875804	0
sxk9q1	12.72342683	0
sxk1fb	64.6375594	0
sxk676	34.49020824	0
sx7fwj	83.54391238	0
sxkb9j	29.06239781	0
sxkc4b	29.04328638	0
sx7fme	84.46321882	1485
sxk38y	42.6084084	766
sxkcfq	22.08463571	1408
sxk3ek	33.56009962	703
sxkdt3	13.90361743	1515
sxkc65	23.2699283	582
sxkf2d	18.04686398	0
sxkbep	33.18247178	0
sxk9gh	4.74641707	1182
sxk9bk	14.85643955	0
sxk3zt	17.64924891	0
sx7cxu	75.80418939	0
sxk9jr	12.76129568	939
sx7cwp	82.16079415	984
sxk9kd	10.4447273	18
sxk456	62.88630299	0
sxkc5p	27.6569319	1628
sxk3xs	18.13140393	0
sxk9nt	15.76865375	0
sxk9s8	6.79333156	0
sxk9jp	12.53338689	876
sxk9d2	10.06896613	0
sxk1rg	47.23312029	1194
sxkc05	20.11171383	524
sxk9q1	12.72342683	0
sxk3xq	18.78815842	1448
sxk3js	28.69731015	0
sxk61q	41.17699201	609
sxkdd4	16.35960953	1482
sx7cwn	82.18483106	194
sxk96g	11.3052175	0
sxkdrk	15.08430083	1202
sxk3je	29.00313965	0
sxk9kw	8.008696016	0
sxk3rd	20.46840824	0
sxk9mq	8.736353322	0
sxk92m	17.15287696	0
sxkc0h	19.66903485	0
sxkc07	20.75249592	1038
sxk966	12.82009069	533
sxk3z2	18.62558036	0
sxk3jh	30.31814193	1086
sxkbk3	42.45976931	0
sxk3xq	18.78815842	0
sxkbj4	47.48090093	0
sxk979	11.39106978	848
sxk9k4	10.46275094	0
sxk66x	38.02256349	703
sxk93r	13.36996041	0
sxk9r8	16.63317467	0
sxk9xc	14.19622635	0
sxk9tc	8.190021562	0
sxk3wz	20.52561173	0
sxk3xk	19.02810223	0
sx7fv7	86.98583137	996
sxk3n5	27.42856294	0
sxk61x	40.37329503	0
sxk9ky	8.154802438	1311
sxk9be	13.9237528	241
sx7fky	87.42132851	0
sxk9rc	16.89869433	0
sxk3xp	19.61098848	0
sxk60v	42.9060648	0
sxk4r9	47.83702538	1401
sxk98s	14.57584987	0
sxk6qe	23.41483959	476
sxk1rm	48.8049276	830
sxk9du	7.084861232	0
sxk1ch	71.05246142	0
sxk4hd	58.29190478	0
sxk4rz	47.72434204	0
sxk9k5	9.854398591	0
sxkd1w	12.23619727	5
sxkc02	22.09048733	0
sxk934	15.95539269	1599
sx7cwv	79.45130485	1438
sx7chk	89.75664429	987
sxk6k4	31.83515346	0
sxkbug	36.89556593	915
sxk3rd	20.46840824	0
sxkb9t	30.20572249	0
sxk9mn	8.400140197	0
sxk98f	14.13031539	1168
sxkc52	30.57842928	0
sxk3k9	30.73354734	0
sxkd2g	16.25442568	0
sxk37c	33.33063443	1439
sxk9bt	13.97465821	323
sxk8zh	21.46889511	400
sx7cmm	85.35620236	0
sxk3p5	24.39328075	1607
sxk3j5	30.6079108	0
sxk9j1	16.1372946	0
sxk91n	17.65051708	0
sxk9b9	13.98005152	0
sxkbgb	34.92140461	0
sxkc01	21.02247803	695
sxk936	15.26857998	0
sxk9bc	13.06242241	819
sxk4jm	55.70008961	0
sxk377	34.70881795	0
sxk6x7	23.61255569	0
sxk3wd	22.00702635	1136
sxk92b	17.45598751	0
sxkc0u	21.69155772	0
sxk9bt	13.97465821	1608
sxk901	22.41508678	0
sxk8xq	25.16029546	0
sxk6p2	18.7747938	0
sx7fr6	77.99341258	1446
sxk3rv	18.77235729	0
sxkbsn	36.40437066	819
sxk1te	54.70606761	0
sxk6xe	22.8979986	0
sxk66h	39.25092722	570
sxk8xy	26.01827204	0
sxkc2x	17.22007447	0
sxk6qs	23.6755925	1219
sxkb79	40.58784113	1121
sxk9s8	6.79333156	0
sxk3rd	20.46840824	1477
sxk3rh	21.52483242	0
sxkbb2	25.9567876	1584
sxk934	15.95539269	1458
sxk9jj	13.73087096	1482
sxk9rd	15.80113234	1205
sxk3py	21.07885313	223
sxk6t1	29.97815256	0
sxk4jm	55.70008961	610
sxk8z4	22.55729024	0
sxk6ms	27.03432668	0
sxk3k2	31.81570317	869
sxkcf2	22.09305768	0
sxk9kf	10.55721118	0
sxk99n	12.46848343	0
sxk962	13.83210775	0
sxk9q0	13.25686319	1399
sxk9pg	19.49352453	1545
sxk409	72.96892229	1562
sxkc65	23.2699283	45
sxk3rk	20.69480695	0
sxkdkf	9.318282923	1105
sxk9f3	7.576507232	0
sxk924	18.90396537	0
sxk96n	11.57675192	0
sxk9b3	14.89816092	0
sxkdd4	16.35960953	984
sxk3sv	27.99609865	252
sxk6qe	23.41483959	133
sxk9j5	14.93248072	0
sx7cx4	78.64791802	0
sxkcd9	23.74892705	651
sxkc0r	19.09721561	0
sxk97r	8.274099199	198
sxk6su	31.64396026	0
sxk96x	9.852550307	0
sx7fw9	81.31086559	1013
sxkbgh	31.23234218	439
sxk63b	39.58431066	1034
sxkc90	18.67354938	1069
sxkdqs	13.21685527	0
sxk9jn	13.13154258	0
sxhzvw	50.53564417	1487
sxk1xb	46.68505062	682
sxkb8t	27.99418276	0
sxkbu7	35.34522715	596
sxkd8c	18.68795972	0
sxk9f8	6.809684951	1438
sxk8wz	23.84578401	0
sxk1tc	53.91792554	931
sxk9zj	10.10509139	0
sxkc24	17.23118539	0
sxk972	12.23739814	0
sxk3g9	32.37906199	0
sxk3xj	19.80340725	0
sxkde1	14.23475415	294
sxk9hr	12.24732113	874
sxk9rd	15.80113234	804
sxk90r	19.25446468	1032
sxk8vx	17.72219645	0
sxk9w8	10.61272334	0
sxk91k	17.97372504	0
sxk3n4	27.76171715	0
sxk6e0	36.49259631	1544
sxkc5m	29.03538811	104
sxkd81	20.70314271	0
sxk8vx	17.72219645	576
sxk1fv	64.60875731	152
sxk3r9	20.78675844	1152
sxkdkx	12.23918825	0
sxk4ps	47.39640696	0
sxkbgh	31.23234218	0
sxkdqe	12.74260298	0
sxk9nh	15.44854615	0
sxk4jm	55.70008961	0
sxk4x8	48.77021193	0
sxkbu7	35.34522715	0
sxk8yx	18.99948407	0
sxkb8t	27.99418276	0
sxk9ft	6.66160858	0
sxk3rq	20.18010796	0
sxk9bb	13.13514185	843
sxk9dw	7.239074718	1486
sxkbsb	40.87633201	0
sx7fw5	83.32688185	1543
sxk98t	14.40684294	0
sxk904	21.98466305	0
sxk9be	13.9237528	338
sxk9n5	16.00797692	1450
sxk3x8	18.86418835	0
sxk92m	17.15287696	864
sxkc0f	22.50567943	0
sxk4rt	48.32608132	0
sxk60n	45.72669544	0
sxk9qk	11.7200363	0
sxk35r	35.48236673	145
sxk6we	25.83455648	0
sxk6pb	16.95922787	0
sxkbm8	46.19432088	38
sxkfpq	40.97563988	906
sxkd2s	17.35755304	32
sxk3z5	19.4524061	196
sxk19m	70.2459076	0
sxk3sv	27.99609865	0
sx7ckf	87.40132487	0
sxkbdx	31.82587636	0
sxkbj9	49.19368726	0
sxkc4b	29.04328638	206
sxk9k5	9.854398591	0
sxk9qp	9.717821092	510
sxk373	35.07641149	0
sxk9w0	9.263460317	0
sxkb8t	27.99418276	0
sxkbsd	39.38225955	0
sxk6ss	32.45322712	424
sxk8yb	23.28189651	0
sxk6ru	19.64141868	391
sxk923	18.49969931	0
sxk3sb	28.56556503	0
sxk1v1	56.32836995	0
sxkbs6	38.67523154	1479
sxk6q1	24.65217806	0
sxkc0u	21.69155772	1512
sxk3gd	32.36005178	0
sxkf32	19.96030654	0
sxk3x5	20.06863553	0
sxkfn3	36.92732767	0
sxk9e1	7.733068895	0
sxk9m1	11.34133546	0
sxk6nu	21.09201313	1072
sxk6nr	23.38097916	0
sxk9tk	5.596569463	0
sxkb97	30.59540246	0
sxkb9j	29.06239781	0
sxk4rt	48.32608132	0
sxk926	18.14146576	0
sxk3jk	29.50444009	0
sxkcvy	34.95558618	9
sxk3ku	29.24413606	0
sxk90x	18.55212022	121
sxkb8n	26.48510014	0
sxkc15	22.79101488	0
sxk38t	43.57696075	0
sxk37f	33.13217419	319
sxk3zh	19.46064912	269
sxkc2m	16.97626108	1265
sxkc2d	18.73376155	332
sxk456	62.88630299	0
sxk1tc	53.91792554	550
sxk3ng	25.13569877	0
sxk60n	45.72669544	0
sx7fr5	78.97798578	1563
sxk932	16.12803429	796
sxk9w8	10.61272334	0
sxkd2m	18.46082665	1448
sxk9fs	6.578785508	0
sxkbsn	36.40437066	0
sxkcu8	30.36584396	0
sxkbjf	49.40340764	0
sxk907	20.89734109	0
sxkcu9	30.3334259	0
sxkds2	12.82365039	0
sxk6nr	23.38097916	1204
sxk3z8	17.70882599	673
sxk9x0	12.09325444	0
sxk96z	9.26474959	0
sxk999	11.93766656	1138
sxk93e	14.17802469	0
sxk6p8	17.86632156	495
sxk97m	9.378082353	0
sxkcez	27.65573057	436
sxk6wb	24.05824528	888
sxk9kz	7.558557062	0
sxk9nr	14.2449898	1385
sxkc6j	22.78022759	0
sxk397	40.95445207	0
sx7fmn	86.50886231	0
sxk98r	15.0506382	0
sxk6w5	27.37052193	5
sxk3bs	43.41211393	0
sxk90p	19.97469916	1516
sxk66z	37.15184757	507
sxk3e3	33.84805583	338
sxk9pn	16.31536067	44
sxkf31	19.37970123	1315
sxk3ew	32.50511392	55
sxk9bn	15.8689968	0
sxk3kz	28.7171871	361
sxk3ww	21.52054149	0
sxkbj9	49.19368726	0
sxk9mv	10.15213233	0
sxk3rm	20.42992916	0
sxkc4b	29.04328638	0
sxkb9j	29.06239781	0
sxk664	38.94855005	0
sxkc5t	29.85549306	0
sxk6pe	18.26595023	689
sxk655	34.52976494	0
sxkc3k	20.51194101	626
sxk9vb	5.734523873	0
sxkdh4	4.38380021	0
sxk3yg	20.37384824	0
sxk9mf	11.74348829	0
sxk6su	31.64396026	735
sxk3hx	31.19530341	0
sxk3n4	27.76171715	0
sxk9m6	11.01276779	0
sxk3em	33.48590212	1449
sxk3rh	21.52483242	0
sxk9t5	5.585105465	0
sxk1u5	59.99574532	0
sxk9ec	6.433530625	0
sxk3j6	30.10914472	488
sxk6q1	24.65217806	1382
sxkbbt	24.08202083	0
sxk90e	20.25183356	0
sxkc51	29.47094249	1097
sxk68c	44.52451741	871
sxk8xq	25.16029546	0
sxk6me	26.80653164	0
sxk3gk	33.27793359	0
sxk8ye	21.23258556	422
sxk9qn	10.18862992	0
sxk988	15.47663805	894
sxk96u	10.77929397	960
sxk661	38.81093073	1070
sxk3er	33.37064098	652
sxk961	13.86041867	382
sxk9mz	9.141966729	0
sxkc4b	29.04328638	0
sxk3qg	22.62098203	0
sxkcuc	31.2541961	816
sxk8zs	22.39188526	93
sxk3rh	21.52483242	1387
sxkcd3	22.85959926	0
sxkbe1	35.728054	0
sxkc0h	19.66903485	0
sxk652	33.40565506	0
sxk3xh	19.9270832	0
sxk3wt	21.61725956	0
sxk3nk	26.32137362	0
sx7ghq	92.22276061	0
sxk3w2	23.22744781	0
sxkdke	9.800175752	0
sxk998	12.26335366	0
sxkb98	32.62014225	0
sxkc51	29.47094249	0
sx7cxu	75.80418939	77
sxkbhj	43.64861956	1062
sxkb6g	37.86607778	843
sxkb99	32.12850007	0
sxk3p4	24.76703273	265
sxkcv6	33.07720348	0
sxkc4x	26.0160202	1166
sxk1w1	53.00218808	0
sxk9rq	13.55044575	1007
sx7cmm	85.35620236	0
sxkbbd	25.50949463	157
sxk4pt	47.46910758	0
sxk6x6	23.23854833	0
sxk6nt	22.14236437	0
sxk61x	40.37329503	0
sxk3th	27.17381264	0
sxk9w1	8.828087585	1288
sxkc61	23.8124228	252
sxk3kv	29.05668303	0
sxk60m	44.7302439	351
sxk9qb	14.78343019	0
sxk1w2	52.1643302	0
sxkd8c	18.68795972	0
sxk38w	43.5276882	1507
sxkc06	21.19023721	218
sxk1rm	48.8049276	0
sxk1t6	55.68375681	1631
sxkb8w	27.48801037	348
sxk61q	41.17699201	875
sxk9d0	10.77124213	0
sxk9bn	15.8689968	0
sxkc09	22.27162368	0
sxkc3p	18.90364385	1210
sxk9ds	7.837584369	142
sxk3nz	23.78600101	0
sxk9cc	9.399521697	0
sxk9nh	15.44854615	0
sxkbgd	33.44311472	0
sxk377	34.70881795	0
sxkde4	14.81317048	0
sx7fw8	81.21539791	913
sxkc29	19.08092604	0
sxk978	11.98384838	1626
sxk3j6	30.10914472	0
sxkb8j	27.0099904	593
sxkcv4	32.1558953	962
sxk9pu	19.03652905	0
sxk98t	14.40684294	0
sxk3sk	29.90734076	453
sxk9b7	14.84519502	0
sxkb8z	27.52948624	261
sxk1b9	72.91246703	0
sxk4xb	47.8825884	1602
sxk9ht	13.49477117	161
sxk3sb	28.56556503	883
sxk9e6	6.696082838	0
sxk1rq	48.6991962	0
sxkc02	22.09048733	487
sxk8xy	26.01827204	0
sxk3jf	28.53583425	1192
sxk1b2	73.8497343	1002
sx7cw9	80.53462384	0
sxk1fp	67.39970326	85
sxkd82	19.6068263	0
sxkc27	17.62684638	0
sxk96f	11.83936189	0
sxk3rw	19.33647299	186
sxk9j4	15.5345337	0
sxk4pq	48.46153657	0
sxk3js	28.69731015	1196
sxk9nw	15.24945974	0
sxk3rr	19.94590911	0
sxk3s4	31.01646885	742
sxkc0b	23.35548465	266
sxk6x5	24.34095171	1080
sxk1rn	49.60894469	0
sxkbfb	32.08604908	0
sxk18p	74.79176175	0
sxk9wj	7.342117868	1533
sxkb84	28.60530424	0
sxk365	39.15312642	958
sxk8yr	18.61991474	0
sxk6rc	18.73893797	606
sxk66z	37.15184757	0
sxk409	72.96892229	894
sxk3ph	24.02927719	1130
sxk1dx	65.58159582	0
sxk6r8	19.30456905	0
sxkd80	20.3121904	282
sxk93v	12.66818734	1326
sxk9b2	14.96210425	0
sxkdkv	11.12566816	1585
sxkfn0	35.95539039	0
sxk906	21.3321221	0
sxk6db	37.35591705	754
sxk9jy	13.95839473	1442
sxk3c7	40.64555232	0
sxk1wc	50.25630944	916
sxkf1w	20.37541512	1497
sxk92t	16.36096674	0
sxk9mn	8.400140197	684
sx7fv7	86.98583137	754
sxk6eu	34.9141006	695
sxk408	72.94393066	0
sxkd81	20.70314271	0
sxk3g8	32.40959946	0
sxkc0v	21.29916392	0
sxk406	73.91863672	0
sxk930	16.77981197	1607
sxkbm7	44.27725758	1635
sxkbbx	23.16223026	0
sx7fr9	77.01196195	462
sxk372	35.27467374	0
sxk9pw	17.51114919	0
sxk3zs	17.61878913	53
sxkb79	40.58784113	181
sxk6k7	31.1394544	0
sxk3kt	29.93880802	0
sxk9be	13.9237528	0
sxk976	11.08099136	97
sxkbm6	44.68619105	0
sxk9t0	7.250615458	0
sxkb3x	33.11577608	0
sxk907	20.89734109	649
sx7chx	88.56278951	0
sxkceq	25.88694914	79
sxkc25	16.86825788	1377
sxk9j4	15.5345337	0
sxk1x3	48.42696131	0
sxkf1u	20.89499452	0
sxk1tx	54.53190632	1281
sxk3rw	19.33647299	0
sxk60n	45.72669544	718
sxk3kt	29.93880802	0
sxkdjj	6.652542194	174
sxk3se	29.09359922	0
sxkb9j	29.06239781	0
sxk9c2	11.31342105	417
sxk3qt	22.96962451	0
sxkfn3	36.92732767	1554
sxk3jp	29.50784615	0
sx7fwh	83.43322717	1539
sxk9nx	14.73734666	1536
sxkcen	24.97207926	0
sxk3w0	24.1110906	895
sxkd40	8.926823234	1064
sxhzvq	49.91737004	683
sxkbdx	31.82587636	0
sxk6qs	23.6755925	0
sxkb8f	30.03400755	0
sxk19m	70.2459076	39
sxk929	17.76766892	367
sxk3s1	31.13237181	0
sxk9pr	16.43788507	0
sxkc58	31.35852628	1265
sxk3m1	29.01954597	0
sxk998	12.26335366	331
sxk8yw	19.55298684	0
sxk33g	40.04649123	0
sxkb74	38.92520337	0
sx7fr6	77.99341258	0
sxk4jt	54.78466595	0
sxk9kh	9.246457125	1196
sxk9ku	9.353191363	1326
sxkc3p	18.90364385	441
sxk3z8	17.70882599	218
sxk9q5	11.67952382	0
sxk9t2	7.637537328	0
sxkc98	20.40372137	405
sxk3w4	23.79614599	0
sxk3rg	19.3629644	298
sx7fqs	80.87863917	338
sxk448	65.58113014	242
sx7fpz	75.97556078	225
sxk6t2	28.88243645	0
sxk6qy	23.43075614	965
sxk38y	42.6084084	0
sxk1sh	60.16699981	589
sxkc82	16.12555102	0
sxk61x	40.37329503	0
sxk3sc	28.42628986	0
sxk3rd	20.46840824	0
sxk986	15.84374243	0
sxk9f0	8.597956846	811
sxk9e8	7.328120147	431
sxk3pr	22.22514117	150
sxkc3k	20.51194101	0
sxkbk2	42.9032459	0
sxk8z3	23.52248031	0
sxk9bf	13.0180486	0
sxk4px	47.63772713	0
sxkbge	33.07655287	0
sxk60v	42.9060648	0
sxkcv4	32.1558953	866
sxk92w	16.04831709	0
sxkbjz	47.28964506	0
sxk9dr	7.870352679	0
sxk90h	21.15058729	360
sxk9jq	13.34926109	0
sxk9jx	13.05053648	0
sxk6w5	27.37052193	0
sxk3ce	39.72411254	0
sxkcv6	33.07720348	15
sxk3ev	31.65441195	1284
sxk39j	41.74051823	778
sxk6q1	24.65217806	1637
sxk97w	8.467140273	0
sxk98f	14.13031539	0
sx7ghb	89.48540402	231
sxkcdm	22.32452159	696
sxk3js	28.69731015	0
sxk9q2	13.72268456	0
sxk1w2	52.1643302	0
sxkdr7	14.67069296	0
sxkbg8	34.19725727	6
sxkde4	14.81317048	0
sxk9qn	10.18862992	0
sxk9cb	9.49995787	1168
sx7cmq	85.29339166	317
sxkb8n	26.48510014	881
sxk4pv	46.55583417	0
sxk3p7	23.66352583	1123
sxk3g2	33.32969191	125
sxkbuk	35.00908977	0
